lat	long
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.44833	-112.07333
33.50917	-111.89833
33.53111	-111.94194
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
33.50917	-111.89833
33.279616	-112.245184
33.303283	-111.619487
34.716774	-111.990107
33.50817	-112.581138
33.425914	-111.940005
33.838826	-111.963046
34.28642	-111.664868
33.396272	-111.805234
33.44833	-112.07333
33.515932	-111.691827
31.651548	-110.605347
31.383216	-111.095188
31.383216	-111.095188
31.383216	-111.095188
31.383216	-111.095188
33.565329	-112.070367
33.565329	-112.070367
33.50917	-111.89833
33.50917	-111.89833
34.066119	-114.257333
33.559842	-111.89833
32.73944	-114.63389
33.22111	-116.33333
33.22111	-116.33333
33.383087	-116.460846
33.425914	-111.940005
32.72528	-114.62361
33.425914	-111.940005
33.667737	-112.275311
33.540169	-112.359168
32.283333	-114.05
33.234019	-112.168384
31.834687	-110.944892
32.72528	-114.62361
33.44833	-112.07333
33.739656	-111.659487
33.257489	-112.141363
33.257489	-112.141363
33.577165	-111.673592
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
36.66056	-115.99361
36.66056	-115.99361
36.66056	-115.99361
36.66056	-115.99361
36.66056	-115.99361
33.37028	-112.58306
33.37028	-112.58306
33.37028	-112.58306
33.37028	-112.58306
33.37028	-112.58306
33.22111	-116.33333
33.22111	-116.33333
33.22111	-116.33333
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
33.55261	-111.665373
35.681186	-116.402211
35.681186	-116.402211
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.30611	-111.84056
33.991514	-114.20698
35.189443	-114.053006
34.716774	-111.990107
33.55261	-111.665373
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.53111	-111.94194
33.53111	-111.94194
33.53111	-111.94194
33.42222	-111.82194
32.874281	-114.478621
37.116327	-113.43813
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.44833	-112.07333
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
34.066119	-114.257333
34.066119	-114.257333
33.387589	-111.736967
33.86417	-111.46694
33.50917	-111.89833
33.50917	-111.89833
33.50917	-111.89833
33.50917	-111.89833
33.50917	-111.89833
32.72528	-114.62361
33.941846	-113.176162
32.756784	-114.817031
32.756784	-114.817031
32.756784	-114.817031
36.107961	-111.157086
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
31.890373	-109.081222
31.848986	-109.026768
31.889217	-105.967044
31.889217	-105.967044
31.889217	-105.967044
31.889217	-105.967044
31.889217	-105.967044
36.744569	-104.609312
36.744569	-104.609312
36.540032	-104.543323
36.74083	-104.61778
36.74083	-104.61778
33.42222	-111.82194
36.13861	-111.33667
31.561425	-110.483072
33.44833	-112.07333
34.716774	-111.990107
33.434543	-111.95503
33.425914	-111.940005
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
33.430156	-111.928042
32.756784	-114.817031
32.756784	-114.817031
32.756784	-114.817031
32.756784	-114.817031
32.756784	-114.817031
32.756784	-114.817031
32.919176	-109.459018
31.561425	-110.483072
32.76371	-114.422517
32.76371	-114.422517
32.76371	-114.422517
32.76371	-114.422517
32.76371	-114.422517
32.72528	-114.62361
32.72528	-114.62361
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
36.429477	-117.092108
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
33.582384	-111.665012
32.841078	-114.491198
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
33.692235	-112.18415
32.427962	-110.757592
33.425914	-111.940005
33.425914	-111.940005
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
33.515932	-111.691827
37.095559	-113.549766
32.72528	-114.62361
33.425914	-111.940005
33.61028	-114.59556
36.282548	-111.845249
32.875579	-110.384448
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
34.53814	-113.449741
33.44833	-112.07333
33.44833	-112.07333
33.50917	-111.89833
33.50917	-111.89833
32.72528	-114.62361
33.685911	-111.804341
33.07667	-111.73861
33.07667	-111.73861
33.07667	-111.73861
32.700833	-109.785278
32.700833	-109.785278
33.08722	-112.66611
33.257489	-112.141363
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.515932	-111.691827
33.515932	-111.691827
33.50917	-111.89833
33.50917	-111.89833
33.50917	-111.89833
33.50917	-111.89833
33.350437	-112.074373
34.86972	-111.76028
34.86972	-111.76028
34.86972	-111.76028
34.86972	-111.76028
32.33749	-110.691998
33.967479	-112.447189
33.45806	-111.94917
33.41267	-111.355331
33.650211	-111.893613
35.285427	-106.443722
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
34.23083	-111.32444
34.23083	-111.32444
34.23083	-111.32444
34.23083	-111.32444
33.00111	-112.41667
33.00111	-112.41667
33.685911	-111.804341
33.350437	-112.074373
33.350437	-112.074373
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.96222	-111.84833
33.425914	-111.940005
33.425914	-111.940005
33.401814	-111.973566
34.23083	-111.32444
33.22111	-116.33333
33.6675	-111.13361
35.5206	-113.202
33.96222	-111.84833
41.48687	-122.34013
41.48687	-122.34013
41.48687	-122.34013
41.48687	-122.34013
41.48687	-122.34013
42.353121	-114.575037
42.415379	-113.399501
42.87139	-112.44472
33.95333	-117.39528
35.08444	-106.65056
33.29333	-112.17472
34.673282	-111.770876
31.8828	-110.63
36.744569	-104.609312
36.74083	-104.61778
35.89028	-104.80306
36.540032	-104.543323
36.08806	-104.68611
36.08806	-104.68611
36.08806	-104.68611
39.83389	-99.891434
36.08806	-104.68611
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.107961	-111.157086
36.107961	-111.157086
36.107961	-111.157086
36.107961	-111.157086
36.107961	-111.157086
36.107961	-111.157086
36.107961	-111.157086
36.13861	-111.33667
36.302726	-110.974708
36.792752	-110.231633
36.792752	-110.231633
42.517771	-114.025085
43.010793	-113.192958
43.010793	-113.192958
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
35.98556	-110.14373
35.110037	-110.689365
43.719693	-116.961974
33.44833	-112.07333
33.685911	-111.804341
32.87944	-111.75667
32.87944	-111.75667
33.515932	-111.691827
33.850169	-111.310619
31.316667	-113.533333
31.316667	-113.533333
32.72528	-114.62361
32.853618	-109.187166
32.853618	-109.187166
32.853618	-109.187166
32.853618	-109.187166
32.853618	-109.187166
32.853618	-109.187166
31.977703	-109.035172
31.848986	-109.026768
31.848986	-109.026768
31.81238	-109.050692
31.9341	-109.117
31.9341	-109.117
31.91361	-109.14083
34.23083	-111.32444
34.23083	-111.32444
33.425914	-111.940005
33.86417	-111.46694
33.86417	-111.46694
33.941846	-113.176162
31.34444	-109.54472
31.85222	-110.97417
32.791258	-115.801455
31.889217	-105.967044
36.66051	-115.994475
30.858191	-114.990466
31.865588	-109.35144
31.870511	-109.188004
31.870511	-109.188004
31.773199	-109.257964
35.89028	-104.80306
35.89028	-104.80306
35.89028	-104.80306
35.89028	-104.80306
35.89028	-104.80306
35.89028	-104.80306
35.89028	-104.80306
35.89028	-104.80306
40.09632	-99.36196
35.89028	-104.80306
35.89028	-104.80306
32.72528	-114.62361
29.179561	-102.961048
31.873819	-109.054258
31.873819	-109.054258
31.873819	-109.054258
31.873819	-109.054258
31.873819	-109.054258
31.873819	-109.054258
33.650211	-111.893613
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
33.425914	-111.940005
32.72528	-114.62361
32.72528	-114.62361
33.350437	-112.074373
32.882674	-114.458747
32.756784	-114.817031
32.756784	-114.817031
32.756784	-114.817031
32.756784	-114.817031
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.908369	-109.150432
31.913609	-109.157928
32.226356	-109.795043
31.848986	-109.026768
31.91361	-109.14083
31.91361	-109.14083
31.923053	-109.119231
31.475908	-110.269907
31.475908	-110.269907
35.89028	-104.80306
31.889217	-105.967044
31.889217	-105.967044
31.761246	-110.844812
31.761246	-110.844812
31.761246	-110.844812
31.834687	-110.944892
31.761246	-110.844812
31.761246	-110.844812
31.741084	-110.886958
31.733463	-110.88247
31.8828	-110.63
32.33749	-110.691998
31.651548	-110.605347
31.651548	-110.605347
31.651548	-110.605347
31.651548	-110.605347
31.651548	-110.605347
31.913995	-109.123643
33.425914	-111.940005
32.25278	-109.83139
33.637031	-110.521531
31.4625	-110.28889
36.222095	-111.813716
31.889593	-109.047806
33.425914	-111.940005
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
31.475908	-110.269907
31.475908	-110.269907
33.669757	-111.510225
33.870496	-110.968202
31.729434	-108.978201
31.416917	-108.929725
33.44833	-112.07333
33.44833	-112.07333
33.892414	-111.481757
33.870496	-110.968202
32.22167	-110.92583
32.22167	-110.92583
31.4637	-110.702715
34.7575	-112.45306
34.7575	-112.45306
34.7575	-112.45306
34.7575	-112.45306
34.7575	-112.45306
34.7575	-112.45306
36.744569	-104.609312
36.744569	-104.609312
36.08806	-104.68611
36.08806	-104.68611
32.82001	-114.46982
32.882674	-114.458747
32.882674	-114.458747
32.882674	-114.458747
32.919176	-109.459018
32.994794	-115.091867
32.994794	-115.091867
37.255001	-109.560121
37.255001	-109.560121
37.255001	-109.560121
37.255001	-109.560121
37.255001	-109.560121
37.255001	-109.560121
37.255001	-109.560121
37.255001	-109.560121
34.070718	-112.150681
34.070718	-112.150681
34.260523	-112.115946
34.260523	-112.115946
33.78861	-116.73778
33.257305	-116.406241
33.387589	-111.736967
33.692235	-112.18415
33.692235	-112.18415
33.692235	-112.18415
33.692235	-112.18415
33.692235	-112.18415
33.568104	-112.500459
33.25559	-111.948128
33.257489	-112.141363
33.257489	-112.141363
33.257489	-112.141363
32.700833	-109.785278
32.23254	-112.714539
33.387589	-111.736967
33.413274	-111.728422
33.22111	-116.33333
33.22111	-116.33333
32.715329	-117.157255
33.515932	-111.691827
33.685911	-111.804341
33.685911	-111.804341
31.914255	-109.130297
36.222095	-111.813716
31.591133	-102.889516
31.591133	-102.889516
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
